Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,25736798,14,4,2720,3525,340,0,194.2857143,174.6078809,3525,0,881.25,1762.5,242.6486776,0.699387702,1513929.294,2091849.667,6415953,130,20700000,1595145.538,2060472.914,6415953,316,22700000,7578896.333,4542407.458,12800000,4908011,0,0,0,0,472,136,0.543968212,0.155419489,0,3525,328.6842105,792.2468788,627655.117,0,0,0,1,0,0,0,0,0,346.9444444,194.2857143,881.25,472,0,0,0,0,0,0,14,2720,4,3525,29200,235,8,32,9407744.0,0.0,9407744,9407744,6415953.0,0.0,6415953,6415953,DoS GoldenEye
51608,15,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,800000.0,133333.3333,15.0,0.0,15,15,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,66666.66667,66666.66667,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
80,3003779,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.998741918,1501889.5,710013.6972,2003945,999834,3003779,1501889.5,710013.6972,2003945,999834,0,0.0,0.0,0,0,0,0,0,0,120,0,0.998741918,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
54184,133,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15037.59398,133.0,0.0,133,133,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,7518.796992,7518.796992,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61182,2,2,62,244,31,31,31.0,0.0,122,122,122.0,0.0,5001.471021,65.37870616,20394.0,35316.51597,61174,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,64,32.68935308,32.68935308,31,122,67.4,49.84275273,2484.3,0,0,0,0,0,0,0,0,1,84.25,31.0,122.0,40,0,0,0,0,0,0,2,62,2,244,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,15145,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,792.3407065,198.0851766,7572.5,10704.88956,15142,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,32,132.0567844,66.02839221,0,6,4.5,3.0,9.0,0,0,0,0,1,1,0,0,0,6.0,6.0,0.0,40,0,0,0,0,0,0,2,12,1,0,65535,31,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24216,2,2,60,414,30,30,30.0,0.0,207,207,207.0,0.0,19573.83548,165.1800463,8072.0,13937.83021,24166,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,40,64,82.59002313,82.59002313,30,207,100.8,96.94689268,9398.7,0,0,0,0,0,0,0,0,1,126.0,30.0,207.0,40,0,0,0,0,0,0,2,60,2,414,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8080,996686,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05985034,6.019950115,199337.2,272273.9143,499667,423,996199,498099.5,3048.337334,500255,495944,996098,498049.0,2886.409881,500090,496008,0,0,0,0,92,60,3.009975057,3.009975057,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,122908,4,3,852,134,840,0,213.0,418.0095693,128,0,44.66666667,72.23111056,8022.260553,56.95316822,20484.66667,49205.40693,120923,30,122908,40969.33333,70359.7956,122213,30,121526,60763.0,85079.08791,120923,603,0,0,0,0,92,72,32.54466756,24.40850067,0,840,123.25,292.908445,85795.35714,0,0,0,1,0,0,0,0,0,140.8571429,213.0,44.66666667,92,0,0,0,0,0,0,4,852,3,134,8192,242,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
80,108574287,4,3,365,0,351,0,91.25,173.292383,0,0,0.0,0.0,3.361753598,0.064471987,18100000.0,44300000.0,109000000,13,109000000,36200000.0,62700000.0,109000000,619,109000000,54300000.0,76800000.0,109000000,5189,0,0,0,0,136,104,0.036841135,0.027630851,0,351,45.625,123.4873475,15249.125,0,0,0,1,0,0,0,0,0,52.14285714,91.25,0.0,136,0,0,0,0,0,0,4,365,3,0,29200,235,2,32,5236.0,0.0,5236,5236,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
53,51323,2,2,90,196,45,45,45.0,0.0,98,98,98.0,0.0,5572.550319,77.93776669,17107.66667,29588.92118,51274,2,2,2.0,0.0,2,2,47,47.0,0.0,47,47,0,0,0,0,40,40,38.96888335,38.96888335,45,98,66.2,29.02929555,842.7,0,0,0,0,0,0,0,0,1,82.75,45.0,98.0,40,0,0,0,0,0,0,2,90,2,196,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,11543957,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,411.7305704,4.591146693,221999.1731,602370.0008,2264235,3,9697532,484876.6,863467.6675,2309197,3,11500000,372381.9355,747731.178,2264235,3,0,0,0,0,680,1032,1.819133595,2.772013097,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
444,18897509,8,0,7366,0,1460,6,920.75,634.2340149,0,0,0.0,0.0,389.7868232,0.423336219,2699644.143,3456029.564,9600510,291814,18900000,2699644.143,3456029.564,9600510,291814,0,0.0,0.0,0,0,1,0,0,0,160,0,0.423336219,0.0,6,1460,825.1111111,659.0086199,434292.3611,0,1,0,0,1,0,0,0,0,928.25,920.75,0.0,160,0,0,0,0,0,0,8,7366,0,0,255,-1,7,20,9296999.0,0.0,9296999,9296999,9600510.0,0.0,9600510,9600510,Infiltration
53530,41,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,292682.9268,48780.4878,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,24390.2439,24390.2439,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
80,108272215,7,3,529,0,520,0,75.57142857,196.0032799,0,0,0.0,0.0,4.88583336,0.092359799,12000000.0,33500000.0,101000000,48,108000000,18000000.0,40800000.0,101000000,522,101000000,50600000.0,71600000.0,101000000,1243,0,0,0,0,256,104,0.064651859,0.02770794,0,520,48.09090909,156.5378258,24504.09091,0,0,0,1,0,0,0,0,0,52.9,75.57142857,0.0,256,0,0,0,0,0,0,7,529,3,0,29200,235,2,32,7005210.0,0.0,7005210,7005210,101000000.0,0.0,101000000,101000000,DoS Slowhttptest
5061,1,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,4000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,48,0,2000000.0,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53098,33,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,363636.3636,60606.06061,33.0,0.0,33,33,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,30303.0303,30303.0303,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
80,106504091,7,3,1048,0,520,0,149.7142857,252.9701658,0,0,0.0,0.0,9.839997602,0.093893107,11800000.0,34300000.0,103000000,43,107000000,17800000.0,41900000.0,103000000,620,104000000,51800000.0,72900000.0,103000000,203972,0,0,0,0,248,104,0.065725175,0.028167932,0,520,95.27272727,210.004329,44101.81818,0,0,0,1,0,0,0,0,0,104.8,149.7142857,0.0,248,0,0,0,0,0,0,7,1048,3,0,29200,235,3,32,3207195.0,0.0,3207195,3207195,103000000.0,0.0,103000000,103000000,DoS Slowhttptest
33266,66,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30303.0303,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15151.51515,15151.51515,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,905,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
444,2030,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,5911.330049,985.2216749,2030.0,0.0,2030,2030,2030,2030.0,0.0,2030,2030,0,0.0,0.0,0,0,0,0,0,0,40,0,985.2216749,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
53,61434,4,2,124,244,31,31,31.0,0.0,122,122,122.0,0.0,5990.168311,97.66578767,12286.8,16784.22589,31297,4,30133,10044.33333,17313.2912,30036,48,4,4.0,0.0,4,4,0,0,0,0,80,40,65.11052512,32.55526256,31,122,57.0,44.40345332,1971.666667,0,0,0,0,0,0,0,0,0,66.5,31.0,122.0,80,0,0,0,0,0,0,4,124,2,244,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,777,1,1,46,62,46,46,46.0,0.0,62,62,62.0,0.0,138996.139,2574.002574,777.0,0.0,777,777,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1287.001287,1287.001287,46,62,51.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,77.0,46.0,62.0,32,0,0,0,0,0,0,1,46,1,62,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,55519,3,6,349,11595,349,0,116.3333333,201.4952439,2907,0,1932.5,1496.914126,215133.5579,162.1066662,6939.875,15446.98703,44218,33,10990,5495.0,6382.345807,10008,982,55477,11095.4,19107.03602,44218,37,0,0,0,0,104,200,54.0355554,108.0711108,0,2907,1194.4,1470.713523,2162998.267,0,0,0,1,0,0,0,0,2,1327.111111,116.3333333,1932.5,104,0,0,0,0,0,0,3,349,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,226564,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8.827527763,226564.0,0.0,226564,226564,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,4.413763881,4.413763881,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,124,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8080,73457,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,4628.558204,95.29384538,12242.83333,28964.27811,71362,98,73457,24485.66667,41858.47266,72819,99,72006,36003.0,50005.17735,71362,644,0,0,0,0,92,72,54.45362593,40.84021945,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
9535,62,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,129032.2581,32258.06452,62.0,0.0,62,62,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,16129.03226,16129.03226,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,70523,1,1,48,157,48,48,48.0,0.0,157,157,157.0,0.0,2906.853083,28.35954228,70523.0,0.0,70523,70523,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14.17977114,14.17977114,48,157,84.33333333,62.93117934,3960.333333,0,0,0,0,0,0,0,0,1,126.5,48.0,157.0,20,0,0,0,0,0,0,1,48,1,157,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,63128325,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110885248,10500000.0,11900000.0,32100000,996735,63100000,10500000.0,11900000.0,32100000,996735,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110885248,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7008661.0,0.0,7008661,7008661,18700000.0,12200000.0,32100000,8023965,DoS Slowhttptest
8080,75610,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,4549.662743,92.58034652,12601.66667,30014.797,73867,44,75610,25203.33333,43062.9587,74927,48,74449,37224.5,51820.32046,73867,582,0,0,0,0,92,72,52.90305515,39.67729136,0,198,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
22,12331662,21,31,2008,2745,640,0,95.61904762,140.0451628,976,0,88.5483871,223.315,385.4306094,4.216787648,241797.2941,645727.5459,2446301,4,10100000,507177.05,890527.5654,2499763,530,12300000,411051.7333,804709.7587,2446301,4,0,0,0,0,680,1000,1.702933473,2.513854175,0,976,89.67924528,191.0076291,36483.91437,0,0,0,1,0,0,0,0,1,91.40384615,95.61904762,88.5483871,680,0,0,0,0,0,0,21,2008,31,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
705,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,48,0,41666.66667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,62620,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,185675.503,111.7853721,10436.66667,16861.6956,39946,52,40516,20258.0,28050.92601,40093,423,62473,20824.33333,20151.18442,40421,161,0,0,0,0,72,92,47.90801661,63.87735548,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,214,2,2,134,390,67,67,67.0,0.0,195,195,195.0,0.0,2448598.131,18691.58879,71.33333333,117.4918437,207,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,9345.794393,9345.794393,67,195,118.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,147.75,67.0,195.0,40,0,0,0,0,0,0,2,134,2,390,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
444,111406728,21,21,4584,126,705,6,218.2857143,254.8248698,6,6,6.0,0.0,42.27751846,0.37699698,2717237.268,12000000.0,54800000,34,111000000,5570320.6,16900000.0,54800000,426,111000000,5570320.45,16900000.0,54800000,534,1,0,0,0,420,420,0.18849849,0.18849849,6,705,110.372093,205.7253165,42322.90587,0,1,0,0,1,0,0,0,1,113.0,218.2857143,6.0,420,0,0,0,0,0,0,21,4584,21,126,255,1452,20,20,583227.0,1907.774096,584576,581878,54800000.0,1449.568901,54800000,54800000,Infiltration
80,120694,3,2,357,560,357,0,119.0,206.1140461,560,0,280.0,395.9797975,7597.726482,41.42708005,30173.5,25033.97559,51592,91,69102,34551.0,21947.18027,50070,19032,70715,70715.0,0.0,70715,70715,0,0,0,0,104,72,24.85624803,16.57083202,0,560,152.8333333,245.3164623,60180.16667,0,0,0,1,0,0,0,0,0,183.4,119.0,280.0,104,0,0,0,0,0,0,3,357,2,560,29200,260,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,17450020,2,2,82,222,43,39,41.0,2.828427125,163,59,111.0,73.53910524,17.42118347,0.229226098,5816673.333,10000000.0,17400000,30426,17400000,17400000.0,0.0,17400000,17400000,17400000,17400000.0,0.0,17400000,17400000,0,0,0,0,64,60,0.114613049,0.114613049,39,163,68.6,53.41160922,2852.8,0,0,0,0,0,0,0,0,1,85.75,41.0,111.0,64,0,0,0,0,0,0,2,82,2,222,-1,-1,1,32,32970.0,0.0,32970,32970,17400000.0,0.0,17400000,17400000,BENIGN
80,5008013,7,7,345,11632,345,0,49.28571429,130.3977432,5792,0,1661.714286,2421.691813,2391.567274,2.7955199,385231.7692,1387625.752,5003529,48,4484,747.3333333,890.4038784,2449,208,5007883,834647.1667,2042968.172,5004838,48,0,0,0,0,232,232,1.39775995,1.39775995,0,5792,798.4666667,1794.284532,3219456.981,0,0,0,1,0,0,0,0,1,855.5,49.28571429,1661.714286,232,0,0,0,0,0,0,7,345,7,11632,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS GoldenEye
8080,223437,5,4,216,141,198,0,43.2,86.57482313,128,0,35.25,61.91055376,1597.765813,40.27981042,27929.625,78228.7156,221535,4,223437,55859.25,110985.4794,222337,4,222289,74096.33333,127685.7828,221535,180,0,0,0,0,112,92,22.37767245,17.90213796,0,198,35.7,69.15048003,4781.788889,0,0,0,1,0,0,0,0,0,39.66666667,43.2,35.25,112,0,0,0,0,0,0,5,216,4,141,8192,237,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
53,30870,1,1,53,121,53,53,53.0,0.0,121,121,121.0,0.0,5636.5403304179,64.7878198899,30870.0,0.0,30870,30870,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.3939099449,32.3939099449,53,121,75.6666666667,39.2598183049,1541.3333333333,0,0,0,0,0,0,0,0,1,113.5,53.0,121.0,32,0,0,0,0,0,0,1,53,1,121,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,168,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,547619.0476,23809.52381,56.0,56.42694392,116,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,11904.7619,11904.7619,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,163,2,2,60,116,30,30,30.0,0.0,58,58,58.0,0.0,1079754.601,24539.8773,54.33333333,54.77529857,112,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,12269.93865,12269.93865,30,58,41.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,51.5,30.0,58.0,64,0,0,0,0,0,0,2,60,2,116,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1995915,7,6,1603,1090,1035,0,229.0,402.911901,953,0,181.6666667,381.8275352,1349.255855,6.513303422,166326.25,563426.8214,1955141,18,40774,6795.666667,15683.91948,38804,144,1995601,399120.2,890302.8391,1991742,475,0,0,0,0,232,200,3.507163381,3.006140041,0,1035,192.3571429,366.9075774,134621.1703,0,0,0,1,0,0,0,0,0,207.1538462,229.0,181.6666667,232,0,0,0,0,0,0,7,1603,6,1090,29200,8,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
24800,12,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,666666.6667,166666.6667,12.0,0.0,12,12,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,83333.33333,83333.33333,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
8080,72661,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4693.02652,96.33778781,12110.16667,28649.82499,70588,52,72661,24220.33333,41300.86769,71909,52,71196,35598.0,49483.33255,70588,608,0,0,0,0,92,72,55.05016446,41.28762335,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
21,8758097,9,15,103,188,24,0,11.44444444,9.153020145,34,0,12.53333333,14.54975045,33.2263961,2.740321328,380786.8261,999399.8942,3371730,3,6383723,797965.375,1480707.418,3415392,3,8758011,625572.2143,1235063.284,3371730,3,0,0,0,0,296,488,1.027620498,1.71270083,0,34,11.64,12.55282173,157.5733333,0,0,0,1,0,0,0,0,1,12.125,11.44444444,12.53333333,296,0,0,0,0,0,0,9,103,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
49716,196,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,61224.4898,10204.08163,196.0,0.0,196,196,196,196.0,0.0,196,196,0,0.0,0.0,0,0,0,0,0,0,40,0,10204.08163,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,124,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
36490,69,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,43478.26087,34.5,19.09188309,48,21,0,0.0,0.0,0,0,48,48.0,0.0,48,48,0,0,0,0,32,64,14492.75362,28985.50725,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,243,290,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,8847133,9,15,117,188,27,0,13.0,10.89724736,34,0,12.53333333,14.54975045,34.474445,2.712743213,384657.9565,981975.6441,3010972,3,5795203,724400.375,1299532.777,2960083,30,8847030,631930.7143,1209792.912,3010972,3,0,0,0,0,296,488,1.017278705,1.695464508,0,34,12.2,13.02241657,169.5833333,0,0,0,1,0,0,0,0,1,12.70833333,13.0,12.53333333,296,0,0,0,0,0,0,9,117,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,10425768,5,5,367,3525,367,0,73.4,164.1273895,2077,0,705.0,990.6447396,373.3058322,0.959161953,1158418.667,2299711.658,5419727,52,5424434,1356108.5,2711469.004,5423312,259,10400000,2606429.0,3013785.946,5419727,192,0,0,0,0,168,168,0.479580977,0.479580977,0,2077,353.8181818,718.9062273,516826.1636,0,0,0,1,0,0,0,0,1,389.2,73.4,705.0,168,0,0,0,0,0,0,5,367,5,3525,29200,235,1,32,935.0,0.0,935,935,5419727.0,0.0,5419727,5419727,DoS GoldenEye
21,248,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,56451.6129,12096.77419,124.0,94.75230868,191,57,248,248.0,0.0,248,248,0,0.0,0.0,0,0,1,0,0,0,64,20,8064.516129,4032.258065,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,748411,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,15543.59837,9.353149539,124735.1667,305271.5292,747868,6,492,246.0,278.6000718,443,49,748356,249452.0,431640.9833,747868,6,0,0,0,0,72,92,4.00849266,5.34465688,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,1175,2,2,66,156,33,33,33.0,0.0,78,78,78.0,0.0,188936.1702,3404.255319,391.6666667,665.4279325,1160,1,1,1.0,0.0,1,1,14,14.0,0.0,14,14,0,0,0,0,40,40,1702.12766,1702.12766,33,78,51.0,24.64751509,607.5,0,0,0,0,0,0,0,0,1,63.75,33.0,78.0,40,0,0,0,0,0,0,2,66,2,156,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,6068169,5,1,123,46,46,0,24.6,23.27659769,46,46,46.0,0.0,27.8502461,0.988766134,1213633.8,2693098.031,6031112,3,6068169,1517042.25,3009428.378,6031112,3,0,0.0,0.0,0,0,1,0,0,0,160,32,0.823971778,0.164794356,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46.0,160,0,0,0,0,0,0,5,123,1,46,341,357,2,32,36524.0,0.0,36524,36524,6031112.0,0.0,6031112,6031112,BENIGN
22,74,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13513.51351,13513.51351,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
